code1,code2,similar
"['\n', 'from collections import deque\n', '\n', 'n = int(input())\n', 'linked_list = deque([])\n', '\n', 'for i in range(n):\n', '    line = input().split()\n', '    cmd = line[0]\n', '\n', '    if len(line) == 2:\n', '        value = line[1]\n', '\n', '    if cmd == ""insert"":\n', '        linked_list.appendleft(value)\n', '    elif cmd == ""delete"":\n', '        if value in linked_list:\n', '            linked_list.remove(value)\n', '    elif cmd == ""deleteFirst"":\n', '        linked_list.popleft()\n', '    elif cmd == ""deleteLast"":\n', '        linked_list.pop()\n', '\n', 'print(*linked_list)']","['# coding: utf-8\n', 'import sys\n', 'from collections import deque\n', '\n', 'output_str = deque()\n', 'data_cnt =  int(input())  \n', '\n', 'for i in range(data_cnt):\n', '    in_command = input().rstrip().split("" "")\n', '    \n', '    if in_command[0] == ""insert"":\n', '        output_str.appendleft(in_command[1])\n', '    elif in_command[0] == ""delete"":\n', '        if output_str.count(in_command[1]) > 0:\n', '            output_str.remove(in_command[1])\n', '    elif in_command[0] == ""deleteFirst"":\n', '        output_str.popleft()\n', '    elif in_command[0] == ""deleteLast"": \n', '        output_str.pop()\n', '\n', 'print("" "".join(output_str))']",1
"['# coding:utf-8\n', '# ??\\??????????????´??°????°???????????????????\n', '\n', 'i = 1\n', 'x = 1\n', 'y = 1\n', 'while x != 0 or y != 0:\n', '    xy = raw_input().split()\n', '    x = int(xy[0])\n', '    y = int(xy[1])\n', '    if x == 0 and y ==0:\n', '        break\n', '    if x < y :\n', '        print x,y\n', '    else:\n', '        print y,x']","['while True:\n', '\tx, y = list(map(int, input().split()))\n', '\tif (x == 0 and y == 0) :\n', '\t\tbreak\n', '\tif (x < y) :\n', '\t\tprint(str(x) + "" "" + str(y))\n', '\telse :\n', '\t\tprint(str(y) + "" "" + str(x))']",1
"['n=int(input())\n', 'a=list(map(int,input().split()))\n', 'c=0\n', 'for i in range(n-1):\n', ' for j in range(0,n-i-1):\n', '  if a[j]>a[j+1]:a[j],a[j+1]=a[j+1],a[j];c+=1\n', 'print(*a)\n', 'print(c)\n']","['n = int(input())\n', 'A = list(map(int,input().split()))\n', 'f = 1 \n', 'c = 0\n', '\n', 'while f == 1:\n', '    f = 0\n', '    for j in range(n-1,0,-1):\n', '        if A[j] < A[j-1]:\n', '            inc = A[j]\n', '            A[j] = A[j-1] \n', '            A[j-1] = inc\n', '            f = 1\n', '            c += 1\n', 'print("" "".join(map(str,A)))\n', 'print(c)']",1
"['X, Y = list(map(int, input().split()))\n', '\n', 'crane = 0\n', 'turtle = X\n', '\n', 'while turtle >= 0:\n', '\n', '    allLegs = crane * 2 + turtle * 4\n', '    if allLegs == Y:\n', '        print(""Yes"")\n', '        exit()\n', '\n', '    crane += 1\n', '    turtle -= 1\n', '\n', 'print(""No"")\n']","['X, Y =map(int,input().split())\n', 'a = 0\n', 'for i in range(X+1):\n', '  if 2*i+4*(X-i)==Y:\n', ""    print('Yes')\n"", '  else:\n', '    a +=1\n', '  \n', '    \n', 'if a ==X+1:\n', ""  print('No')""]",1
"['import fractions\n', 'import math\n', '\n', 'N,M = map(int,input().split())\n', 'A = list(map(int,input().split()))\n', 'A = [ a//2 for a in A ]\n', '\n', 'flg = True\n', 'times = None\n', 'for i,a in enumerate(A):\n', '  t = 0\n', '  while a%2==0:\n', '    a //= 2\n', '    t += 1\n', '\n', '  if times is None:\n', '    times = t\n', '  else:\n', '    if times != t:\n', '      flg = False\n', '      break\n', '  A[i] = a\n', 'M >>= times\n', '\n', 'if not flg:\n', '  print(0)\n', '  exit()\n', '\n', 'lcm = 1\n', 'for i in range(N):\n', '  lcm = lcm * A[i] // fractions.gcd(lcm, A[i])\n', '  if lcm > M:\n', '    print(0)\n', '    exit()\n', '\n', 'print(math.ceil((M // lcm)/2))']","['from functools import reduce\n', 'from fractions import gcd\n', '\n', 'N, M, *A = map(int, open(0).read().split())\n', '\n', 'def lcm(x, y):\n', '    return x * y // gcd(x, y)\n', '\n', 'def sub_by_2(n):\n', '    cnt = 0\n', '    while n % 2 == 0:\n', '        n //= 2\n', '        cnt += 1\n', '    return cnt\n', '\n', 'lcm_2 = [sub_by_2(n // 2) for n in A]\n', 'if all(lcm_2[0] == v for v in lcm_2):\n', '    num = reduce(lcm, [v // 2 for v in A])\n', '    res = M // num\n', '    print(res // 2 + res % 2)\n', 'else:\n', '    print(0)\n']",1
"['n,d = map(int,input().split())\n', 'ans = 0\n', 'for i in range(n):\n', '  x,y = map(int,input().split())\n', '  if x**2+y**2 <= d**2:\n', '    ans += 1\n', 'print(ans)']","['nd=input().split()\n', 'n=int(nd[0])\n', 'd=int(nd[1])\n', 'count=0\n', 'z=d*d\n', 'for i in range(0,n):\n', '\txy=input().split()\n', '\tx=int(xy[0])\n', '\ty=int(xy[1])\n', '\tif(x*x+y*y<=z):\n', '\t\tcount+=1\n', 'print(count)\n']",1
"['import sys\n', '\n', '\n', 'def solve():\n', '    readline = sys.stdin.buffer.readline\n', '    mod = 10 ** 9 + 7\n', ""    a = str(readline().rstrip().decode('utf-8'))\n"", '    print(""A"" if a.isupper() else ""a"")\n', '\n', '\n', ""if __name__ == '__main__':\n"", '    solve()\n']","['#!/usr/bin/env python3\n', '# -*- coding: utf-8 -*-\n', 'a = input()\n', 'if a.upper() == a:\n', ""  print('A')\n"", 'else:\n', ""  print('a')\n""]",1
"['def plus(x):\n', '    yen = 0\n', '    if x < 4:\n', '        yen = yen + 100000\n', '    if x < 3:\n', '        yen = yen + 100000\n', '    if x < 2:\n', '        yen = yen + 100000\n', '    return yen\n', '\n', 'x, y = map(int, input().split())\n', '\n', 'res = plus(x) + plus(y)\n', '\n', 'if x == 1 and y == 1:\n', '    res = res + 400000\n', '\n', 'print(res)']","['import sys\n', 'def input(): return sys.stdin.readline().strip()\n', '\n', 'def resolve():\n', '    x,y=map(int, input().split())\n', '    ans=0\n', '    if x==3:\n', '        ans+=100000\n', '    elif x==2:\n', '        ans+=200000\n', '    elif x==1:\n', '        ans+=300000\n', '    if y==3:\n', '        ans+=100000\n', '    elif y==2:\n', '        ans+=200000\n', '    elif y==1:\n', '        ans+=300000\n', '    if x==1 and y==1:\n', '        ans+=400000\n', '    print(ans)\n', '\n', 'resolve()']",1
"['# import math\n', '# import statistics\n', '# import itertools\n', '# a=int(input())\n', '# b=input()\n', '# c=[]\n', '# for i in a:\n', '#     c.append(int(i))\n', 'N,K= map(int,input().split())\n', '# f = list(map(int,input().split()))\n', '# g = [int(input()) for _ in range(N)]\n', '# h = []\n', '# for i in range(a):\n', '#     h.append(list(map(int,input().split())))\n', '# a = [[0] for _ in range(H)]#nizigen\n', '\n', 'if N%K==0:\n', '    print(0)\n', 'else:\n', '    et=N//K\n', '    a1=et*K\n', '    a2=(et+1)*K\n', '    mi = min(abs(a1-N),abs(a2-N))\n', '    print(mi)']","['def repint(n, k):\n', '\tif n % k == 0:\n', '\t\treturn 0\n', '\tres = abs((n % k) - k)\n', '\tif (n % k) > res:\n', '\t\treturn res\n', '\treturn (n % k)\n', 'n, k = map(int, input().split())\n', 'print(repint(n, k))']",1
"['import sys\n', 'from functools import lru_cache\n', 'from collections import defaultdict\n', ""inf = float('inf')\n"", 'readline = sys.stdin.buffer.readline\n', 'readlines = sys.stdin.buffer.readlines\n', 'sys.setrecursionlimit(10**6)\n', 'def input(): return sys.stdin.readline().rstrip()\n', 'def read():\n', '  return int(readline())\n', 'def reads():\n', '  return map(int, readline().split())\n', 'x=read()\n', 'a=list(reads())\n', 'dic=[]\n', 'dic2=defaultdict(int)\n', 'for i in range(x):\n', '  dic.append(i+a[i])\n', '  dic2[i-a[i]]+=1\n', 'ans=0\n', '#print(dic,dic2)\n', 'for i in dic:\n', '  ans+=dic2[i]\n', 'print(ans)\n', '  \n']","['from collections import defaultdict\n', '\n', 'N = int(input())\n', 'A = list(map(int,input().split()))\n', '\n', 'ans = 0\n', 'di = defaultdict(int)\n', 'for i, a in enumerate(A):\n', '    ans += di[i+1 - a]\n', '    di[i+1 + a] += 1\n', '\n', 'print(ans)']",1
"['s = input()\n', 'if s.islower():\n', '  print(""a"")\n', 'else:\n', '  print(""A"")']","['A = input()\n', ""ans = 'A' if A.isupper() else 'a'\n"", 'print(ans)']",1
"['i=1\n', 'while True:\n', '    line = int(input())\n', '    if line==0: break\n', ""    print('Case {i}: {line}'.format(i=i,line=line))\n"", '    i+=1']","['cnt = 1\n', 'while 1:\n', '    tmp = int(raw_input())\n', '    if tmp == 0:\n', '        break\n', '    else:\n', '        print ""Case "" + str(cnt) + "": "" + str(tmp)\n', '        cnt+=1\n']",1
"['import sys\n', 'line = sys.stdin.readline()\n', 'print(line[0:3])\n']","['from sys import stdin\n', 'input = stdin.readline\n', '\n', 'a=input()\n', 'print(a[:3])']",1
"['from sys import stdin\n', 'import sys\n', '\n', 'a = stdin.readline().rstrip()\n', 'b = stdin.readline().rstrip()\n', '\n', 'count = 0\n', 'for i in range(len(a)):\n', '    if a[i] != b[i]: count = count + 1\n', '\n', 'print (count)\n', '\n']","['s = input()\n', 't = input()\n', 'cnt = 0\n', 'for x in range(len(s)):\n', '    if s[x]!=t[x]:\n', '        cnt+=1\n', 'print(cnt)']",1
"['def factorization(n):\n', '    arr = []\n', '    temp = n\n', '    for i in range(2, int(-(-n**0.5//1))+1):\n', '        if temp%i==0:\n', '            cnt=0\n', '            while temp%i==0:\n', '                cnt+=1\n', '                temp //= i\n', '            arr.append([i, cnt])\n', '\n', '    if temp!=1:\n', '        arr.append([temp, 1])\n', '\n', '    if arr==[]:\n', '        arr.append([n, 1])\n', '\n', '    return arr\n', '\n', 'N = int(input())\n', '\n', 'if N == 1:\n', '    print(""0"")\n', '    exit()\n', '\n', 'factors = factorization(N)\n', '\n', 'ans = 0\n', 'for factor in factors:\n', '    num = factor[1]\n', '    x = 1\n', '    for i in range(num+1):\n', '        if i**2 + i > 2*num:\n', '            x = i-1\n', '            break\n', '#    print(num,x)                                                                                      \n', '    ans += x\n', '\n', 'print(ans)\n']","['import math\n', 'Max = 1000001\n', 'prime = Max*[1]\n', 'def sieve():\n', '\tprime[0] = 0\n', '\tprime[1] = 0\n', '\tfor i in range(2,Max):\n', '\t\tif prime[i]==1:\t\t\t\t\n', '\t\t\tj = 2*i\n', '\t\t\twhile j < Max:\n', '\t\t\t\tprime[j] = 0\n', '\t\t\t\tj += i\n', '\n', 'def Howmany(x):\n', '\tres = 1\n', '\twhile x>=res:\n', '\t\tx -= res\n', '\t\tres += 1\n', '\treturn res-1\n', '\n', 'N = int(input())\n', 'sieve()\n', 'ans = 0\n', 'R = int(math.sqrt(N))\n', 'for i in range(2, R):\n', '\tif prime[i]==1 and N%i==0:\n', '\t\tcnt = 0\n', '\t\twhile N%i==0:\n', '\t\t\tN //= i\n', '\t\t\tcnt+=1\n', '\t\tans += Howmany(cnt)\n', '\n', 'if N!=1:\n', '\tans += 1\n', 'print(ans)\n', '\n']",1
"['a,b,c=map(int,input().split())\n', 'k=int(input())\n', '\n', 'f=False\n', 'for _ in range(k):\n', '  if b<=a:\n', '    b*=2\n', '  elif c<=b:\n', '    c*=2\n', '  if c>b>a:\n', '    f=True\n', '    break\n', '\n', 'if f:\n', ""  print('Yes')\n"", 'else:\n', ""  print('No')""]","['import math as mt\n', 'import sys, string\n', 'from collections import Counter, defaultdict\n', 'input = sys.stdin.readline\n', '\n', 'MOD = 1000000007\n', '\n', '# input functions\n', 'I = lambda : int(input())\n', 'M = lambda : map(int, input().split())\n', 'Ms = lambda : map(str, input().split()) \n', 'ARR = lambda: list(map(int, input().split()))\n', '\n', 'def main():\n', '    a, b, c = M()\n', '    k = I()\n', '    ans = 0\n', '    while b <= a:\n', '        b *= 2\n', '        ans += 1\n', '    while c <= b:\n', '        c *= 2\n', '        ans += 1\n', '    if ans <= k:\n', '        print(""Yes"")\n', '    else:\n', '        print(""No"")\n', '\n', '# testcases\n', 'tc = 1\n', 'for _ in range(tc):\n', '    main()']",1
"[""'''\n"", 'Rjの最小値を保持することで最大利益の更新判定をn回で終わらせる\n', ""'''\n"", '\n', 'r = []\n', '\n', 'n = int(input())\n', 'for i in range(n):\n', '    i = int(input())\n', '    r.append(i)\n', '\n', 'minv = r[0]\n', 'maxv = r[1] - r[0]\n', '\n', 'for j in range(1,n):\n', '    maxv = max(maxv, r[j]-minv)\n', '    minv = min(minv, r[j])\n', '\n', 'print(maxv)\n', '\n']","[""s_max = -float('inf')\n"", 's = 0\n', 'for i in range(int(input())):\n', '\tr = int(input())\n', '\tif i:\n', '\t\ts = max(s, 0) + r - prev\n', '\t\ts_max = max(s, s_max)\n', '\tprev = r\n', 'print(s_max)\n']",1
"['import collections\n', 'import sys\n', '\n', 'S1 = collections.deque()\n', 'S2 = collections.deque()\n', 'S3 = collections.deque()\n', '\n', 'for i, j in enumerate(sys.stdin.readline()):\n', ""    if j == '\\\\':\n"", '        S1.append(i)\n', ""    elif j == '/':\n"", '        if S1:\n', '            left_edge = S1.pop()\n', '            new_puddle = i - left_edge\n', '            while S2 and (S2[-1] > left_edge):\n', '                if S2[-1] > left_edge:\n', '                    S2.pop()\n', '                    new_puddle += S3.pop()\n', '            S2.append(left_edge)\n', '            S3.append(new_puddle)\n', '        else:\n', '            pass\n', '\n', '\n', 'print(sum(S3))\n', '\n', 'print(len(S3), *S3)']","['#alds13c\n', 'from collections import deque\n', '\n', 'd_stack=deque()\n', 'res_stack=deque()\n', 's = input()\n', '\n', 'for i in range(len(s)):\n', '    #print(d_stack,res_stack)\n', '    if s[i]==""\\\\"":\n', '        d_stack.append(i)\n', '    elif s[i]==""/"":\n', '        if len(d_stack)==0:\n', '            continue\n', '        left = d_stack.pop()\n', '        area = i-left\n', '        #res_stack.append((left,area))\n', '        if len(res_stack)>0:\n', '            flag=True\n', '            #merge_candidate = []\n', '            mergeareasum=0\n', '            while flag:\n', '                if len(res_stack)>0 and left<res_stack[-1][0]:\n', '                    mc = res_stack.pop()\n', '                    mergeareasum += mc[1]\n', '                    #res_stack.append((left,under[1]+area))\n', '                else:\n', '                    flag = False\n', '                    res_stack.append((left,area+mergeareasum))\n', '        else:\n', '                res_stack.append((left,area))\n', '\n', 'ans=0\n', 'v_devided=[]\n', 'for pair in res_stack:\n', '    ans += pair[1]\n', '    v_devided.append(str(pair[1]))\n', 'print(ans)\n', 'if len(v_devided)>0:\n', '    print(len(v_devided),"" "".join(v_devided))\n', 'else:\n', '    print(0)\n']",1
"['X = int(input())\n', '\n', 'for i in range(1, 100001):\n', '    if 100*i <= X <= 105*i:\n', '        print(1)\n', '        exit(0)\n', 'print(0)\n']","['N=int(input())\n', 'b=0\n', 'x = N //100\n', 'for y in range(100*x,105*x+1):\n', '  if N==y:\n', '    print(1)\n', '    exit()\n', 'print(0)\n']",1
"['from sys import stdin\n', 'inp = lambda : stdin.readline().strip()\n', '\n', 'n= int(inp())\n', 'prices = [int(x) for x in inp().split()]\n', '\n', 'money= 1000\n', 'buy = -1\n', 'if prices[0] <=money: \n', '    buy = prices[0]\n', 'for i in range(1, len(prices)):\n', '    if prices[i] > prices[i - 1]:\n', '        if buy != -1:\n', '            money = money%buy + (money//buy)*prices[i]\n', '            buy = prices[i]\n', '    else:\n', '        if prices[i] < buy and prices[i] < money:\n', '            buy = prices[i]\n', 'print(money)']","['n, *a = map(int, open(0).read().split())\n', 'max_a = max(a)\n', 'money = 1000\n', 'stock = 0\n', 'for i in range(n-1):\n', '    if a[i] < a[i+1]:\n', '        stock = money // a[i]\n', '        money += (a[i+1] - a[i]) * stock\n', 'print(money)']",1
"['S = input()\n', 'T = input()\n', 'ans = 99999999\n', 'for i in range(len(S)-len(T)+1):\n', '    word = S[i:i+len(T)]\n', '    cnt = 0\n', '    for j in range(len(word)):\n', '\n', '        if word[j]!=T[j]:\n', '            cnt+=1\n', '    ans = min(ans,cnt)\n', 'print(ans)']","['S = list(input())\n', 'T = list(input())\n', '\n', 'i = 0\n', 'ans =[]\n', '\n', 'while i + len(T) <= len(S):\n', '    n = 0\n', '    for s, t in zip(S[i:i+len(T)], T):\n', '        if s != t:\n', '            n += 1\n', '    ans.append(n)\n', '    i += 1\n', '\n', 'print(min(ans))']",1
"['def solve():\n', '    N = int(input())\n', '    A = [int(i) for i in input().split()]\n', '\n', '    set_A = set([])\n', '    for num in A:\n', '        if num in set_A:\n', ""            print('NO')\n"", '            return\n', '        set_A.add(num)\n', ""    print('YES')\n"", '\n', 'if __name__ == ""__main__"":\n', '    solve()']","['N = int(input())\n', 'A = list(map(int, input().split()))\n', '\n', 'A_set = set(A)\n', '\n', 'if len(A) == len(A_set):\n', ""  print('YES')\n"", 'else:\n', ""  print('NO')""]",1
"['S,T=map(str, input().split())\n', 'a,b=map(int, input().split())\n', 'U = str(input())\n', '\n', 'if S == U :\n', '    a -= 1\n', 'if T == U:\n', '    b -= 1\n', 'print(a,b)']","['S,T=list(input().split())\n', 'A,B=list(map(int,input().split()))\n', 'U=input()\n', 'D={}\n', 'D[S]=A\n', 'D[T]=B\n', 'D[U]-=1\n', 'print(D[S],D[T])']",1
"['while True:\n', '    n,x = [int(x) for x in input().split()]\n', '    if (n,x)==(0,0): break\n', '    cnt=0\n', '    if 3*(n-1) >= x:     # If n-2 + n-1 + n < x, there is no combination\n', '        a_max = x//3 - 1 # a_max + a_max+1 + a_max+2 = x\n', '        if 2*n-1 < x: \n', '            a_min = x - (2*n-1) # set minimum value of a\n', '        else:\n', '            a_min = 1\n', '        for a in range(a_min,a_max+1):\n', '            b_max = (x-a-1)//2 # b_max + b_max+1 <= x-a\n', '            b_min = (x-a) - n  # set minimum value of b\n', '            b_min = b_min if b_min > a+1 else a+1\n', '            cnt += b_max - b_min + 1\n', '    print(cnt)']","['while True:\n', '    n, x = map(int, input().split())\n', '    if n == 0 and x == 0:\n', '        break\n', '    else:\n', '        counter = 0\n', '        for a in range(1,(x // 3)):\n', '            for c in range ((x//3)+1,n+1):\n', '                b = x - a - c\n', '                if a < b < c:\n', '                    counter += 1\n', '        print(counter)']",1
"['import sys\n', '\n', 'N,K = map(int,input().split())\n', 'H = sorted(list(map(int,input().split())),reverse = True)\n', '\n', 'for i in range(N):\n', '    if not H[i] >= K:\n', '        print(i)\n', '        sys.exit()\n', '        \n', 'print(N)']","['n,k=map(int,input().split())\n', 'hlist=list(map(int,input().split()))\n', '\n', 'counter=0\n', 'for h in hlist:\n', '\tif h >= k:\n', '\t\tcounter += 1\n', 'print(counter)']",1
